Année de naissance;Code commune;Libellé commune;Sexe;Prénom;Nombre
2018;35238;Rennes;Féminin;Lise-Aïa;1
2018;35238;Rennes;Féminin;Solène;1
2018;35238;Rennes;Féminin;Lucianna;1
2018;35238;Rennes;Féminin;Sophie;1
2018;35238;Rennes;Féminin;Mai;1
2018;35238;Rennes;Féminin;Tesnim;1
2018;35238;Rennes;Féminin;Malak;1
2018;35238;Rennes;Féminin;Tiana;1
2018;35238;Rennes;Féminin;Noa;2
2018;35238;Rennes;Féminin;Vivienne;1
2018;35238;Rennes;Féminin;Nada;1
2018;35238;Rennes;Féminin;Yalaïna;1
2018;35238;Rennes;Féminin;Nathania;1
2018;35238;Rennes;Féminin;Zaïna;1
2018;35238;Rennes;Féminin;Naÿla;1
2018;35238;Rennes;Féminin;Élise;2
2018;35238;Rennes;Féminin;Rose;46
2018;35238;Rennes;Féminin;Zehra-Asel;1
2018;35238;Rennes;Féminin;Nine;1
2018;35238;Rennes;Masculin;Benjamin;8
2018;35238;Rennes;Féminin;Salomé;6
2018;35238;Rennes;Masculin;Alan;2
2018;35238;Rennes;Féminin;Sara;2
2018;35238;Rennes;Masculin;Arthus;2
2018;35238;Rennes;Féminin;Princilia;1
2018;35238;Rennes;Masculin;Edouard;2
2018;35238;Rennes;Féminin;Sibylle;1
2018;35238;Rennes;Masculin;Elias;10
2018;35238;Rennes;Féminin;Sira;1
2018;35238;Rennes;Masculin;Elliott;2
2018;35238;Rennes;Féminin;Sitaghannah;1
2018;35238;Rennes;Masculin;Ewen;15
2018;35238;Rennes;Féminin;Souad;1
2018;35238;Rennes;Masculin;Félix;5
2018;35238;Rennes;Féminin;Soundousse;1
2018;35238;Rennes;Masculin;Alcide;1
2018;35238;Rennes;Féminin;Sylmie;1
2018;35238;Rennes;Masculin;Artur;1
2018;35238;Rennes;Féminin;Tatiana;1
2018;35238;Rennes;Féminin;Cali;3
2018;35238;Rennes;Féminin;Wenxi;1
2018;35238;Rennes;Féminin;Yael;1
2018;35238;Rennes;Féminin;Alycia;1
2018;35238;Rennes;Masculin;Éwen;1
2018;35238;Rennes;Masculin;Ezra;1
2018;35238;Rennes;Masculin;Malone;3
2018;35238;Rennes;Masculin;Filimoehala;1
2018;35238;Rennes;Masculin;Louenn;2
2018;35238;Rennes;Masculin;Jason;1
2018;35238;Rennes;Masculin;Louis;48
2018;35238;Rennes;Masculin;Lucien;12
2018;35238;Rennes;Masculin;Mathis;20
2018;35238;Rennes;Masculin;Goulwenn;1
2018;35238;Rennes;Masculin;Gwendal;1
2018;35238;Rennes;Masculin;Maximilien;3
2018;35238;Rennes;Masculin;Léo;42
2018;35238;Rennes;Masculin;Léonard;9
2018;35238;Rennes;Masculin;Icham;1
2018;35238;Rennes;Masculin;Lénaël;1
2018;35238;Rennes;Masculin;Imrane;1
2018;35238;Rennes;Masculin;Ishaq;1
2018;35238;Rennes;Masculin;Loeiz;1
2018;35238;Rennes;Masculin;Iyad;1
2018;35238;Rennes;Masculin;Jarod;1
2018;35238;Rennes;Masculin;Joe;1
2018;35238;Rennes;Masculin;Luc-Evan;1
2018;35238;Rennes;Masculin;Kélian;1
2018;35238;Rennes;Masculin;Keyjhann;1
2018;35238;Rennes;Masculin;Mahir;1
2018;35238;Rennes;Masculin;Leonard;1
2018;35238;Rennes;Masculin;Llivan;1
2018;35238;Rennes;Masculin;Mélen;1
2018;35238;Rennes;Masculin;Lomé;1
2018;35238;Rennes;Masculin;Loussayi;1
2018;35238;Rennes;Masculin;Nilan;1
2018;35238;Rennes;Masculin;Lyham;1
2018;35238;Rennes;Masculin;Pablo;8
2018;35238;Rennes;Masculin;Roxel;1
2018;35238;Rennes;Féminin;Amy;1
2018;35238;Rennes;Masculin;Salim;1
2018;35238;Rennes;Féminin;Anliati;1
2018;35238;Rennes;Féminin;Arin;1
2018;35238;Rennes;Masculin;Tristan;3
2018;35238;Rennes;Féminin;Arwenn;1
2018;35238;Rennes;Féminin;Aslihan;1
2018;35238;Rennes;Féminin;Aurora;1
2018;35238;Rennes;Masculin;Terance;1
2018;35238;Rennes;Féminin;Izïa;2
2018;35238;Rennes;Masculin;Tidjane;1
2018;35238;Rennes;Féminin;Briega;1
2018;35238;Rennes;Masculin;Tsetsen;1
2018;35238;Rennes;Féminin;Camélya;1
2018;35238;Rennes;Masculin;Vatchi;1
2018;35238;Rennes;Féminin;Chadine;1
2018;35238;Rennes;Masculin;Wael;1
2018;35238;Rennes;Féminin;Julia;20
2018;35238;Rennes;Féminin;Dalys;1
2018;35238;Rennes;Masculin;Wissam;1
2018;35238;Rennes;Féminin;Diahoumba;1
2018;35238;Rennes;Masculin;Youen;2
2018;35238;Rennes;Féminin;Kara;2
2018;35238;Rennes;Masculin;Ziad;1
2018;35238;Rennes;Féminin;Dila;1
2018;35238;Rennes;Féminin;Domitille;1
2018;35238;Rennes;Masculin;Hadrien;3
2018;35238;Rennes;Féminin;Elvire;1
2018;35238;Rennes;Masculin;Ahmed-Ilyès;1
2018;35238;Rennes;Féminin;Emmanuella-Maria;1
2018;35238;Rennes;Féminin;Evelyne;1
2018;35238;Rennes;Masculin;Ismaël;3
2018;35238;Rennes;Féminin;Lilou;8
2018;35238;Rennes;Féminin;Germine;1
2018;35238;Rennes;Masculin;Brisley;1
2018;35238;Rennes;Féminin;Lune;2
2018;35238;Rennes;Féminin;Jessy;1
2018;35238;Rennes;Masculin;Kaylan;2
2018;35238;Rennes;Féminin;Léna;22
2018;35238;Rennes;Féminin;Jinane;1
2018;35238;Rennes;Masculin;Edson;1
2018;35238;Rennes;Féminin;Kelïg;1
2018;35238;Rennes;Masculin;Mouhamadou-Toura;1
2018;35238;Rennes;Masculin;Lowen;2
2018;35238;Rennes;Masculin;Ruben;5
2018;35238;Rennes;Masculin;Naoh;1
2018;35238;Rennes;Masculin;Railey;1
2018;35238;Rennes;Féminin;Ayna;1
2018;35238;Rennes;Masculin;Ryley;1
2018;35238;Rennes;Féminin;Bahia;1
2018;35238;Rennes;Masculin;Selvan;1
2018;35238;Rennes;Masculin;Sem;1
2018;35238;Rennes;Masculin;Shammah;1
2018;35238;Rennes;Féminin;Daya;1
2018;35238;Rennes;Masculin;Théo;24
2018;35238;Rennes;Masculin;Sixte;1
2018;35238;Rennes;Féminin;Eliette;1
2018;35238;Rennes;Masculin;Stanislas;1
2018;35238;Rennes;Masculin;Thaïs;1
2018;35238;Rennes;Féminin;Enara;1
2018;35238;Rennes;Masculin;Warren;3
2018;35238;Rennes;Masculin;Vong-Louis;1
2018;35238;Rennes;Masculin;Younous;1
2018;35238;Rennes;Masculin;Yvann;1
2018;35238;Rennes;Féminin;Goundoba;1
2018;35238;Rennes;Masculin;Zaher;1
2018;35238;Rennes;Féminin;Ambre;29
2018;35238;Rennes;Féminin;Amaya;4
2018;35238;Rennes;Féminin;Cyrielle;3
2018;35238;Rennes;Féminin;Emie;2
2018;35238;Rennes;Féminin;Io;1
2018;35238;Rennes;Féminin;Emy;10
2018;35238;Rennes;Féminin;Eva;16
2018;35238;Rennes;Masculin;Amaury;4
2018;35238;Rennes;Masculin;Auguste;3
2018;35238;Rennes;Masculin;Camille;14
2018;35238;Rennes;Féminin;Lilya;1
2018;35238;Rennes;Masculin;Elliot;4
2018;35238;Rennes;Masculin;Arijan;1
2018;35238;Rennes;Masculin;Arnaud;1
2018;35238;Rennes;Masculin;Auriel;1
2018;35238;Rennes;Masculin;Batbileg;1
2018;35238;Rennes;Féminin;Madie;1
2018;35238;Rennes;Masculin;Bichara;1
2018;35238;Rennes;Masculin;Björn;1
2018;35238;Rennes;Masculin;Braham;1
2018;35238;Rennes;Féminin;Mounya;1
2018;35238;Rennes;Masculin;Camilo;1
2018;35238;Rennes;Féminin;Rania;3
2018;35238;Rennes;Féminin;Noëlie;1
2018;35238;Rennes;Féminin;Oumnia;1
2018;35238;Rennes;Féminin;Sati;1
2018;35238;Rennes;Féminin;Yuna-Mae;1
2018;35238;Rennes;Féminin;Zoé;16
2018;35238;Rennes;Féminin;Hafsa;4
2018;35238;Rennes;Féminin;Bella-Christ;1
2018;35238;Rennes;Féminin;Jade;29
2018;35238;Rennes;Féminin;Cassis;1
2018;35238;Rennes;Féminin;Esraa;1
2018;35238;Rennes;Féminin;Goundo-Zahira;1
2018;35238;Rennes;Féminin;Lison;7
2018;35238;Rennes;Féminin;Inaïa;1
2018;35238;Rennes;Féminin;Lahoucia;1
2018;35238;Rennes;Féminin;Lanah;1
2018;35238;Rennes;Masculin;Salmane;2
2018;35238;Rennes;Masculin;Nateo;1
2018;35238;Rennes;Masculin;Solal;6
2018;35238;Rennes;Masculin;Priam;1
2018;35238;Rennes;Masculin;Tylwenn;1
2018;35238;Rennes;Masculin;Yanour;1
2018;35238;Rennes;Masculin;Yero;1
2018;35238;Rennes;Féminin;Anouk;15
2018;35238;Rennes;Masculin;Charly;1
2018;35238;Rennes;Masculin;Constantin;1
2018;35238;Rennes;Masculin;Dao;1
2018;35238;Rennes;Masculin;Edan;1
2018;35238;Rennes;Masculin;Elouen;1
2018;35238;Rennes;Masculin;Ludwig;2
2018;35238;Rennes;Masculin;Malek;2
2018;35238;Rennes;Masculin;Jayce;1
2018;35238;Rennes;Masculin;Juliann;1
2018;35238;Rennes;Masculin;Kristenn;1
2018;35238;Rennes;Masculin;Manolis;1
2018;35238;Rennes;Féminin;Abigail;2
2018;35238;Rennes;Féminin;Aline;2
2018;35238;Rennes;Féminin;Eléonore;3
2018;35238;Rennes;Féminin;Adama;1
2018;35238;Rennes;Féminin;Aidlinn;1
2018;35238;Rennes;Masculin;Kayron;2
2018;35238;Rennes;Masculin;Eliotth;1
2018;35238;Rennes;Masculin;Marcel;10
2018;35238;Rennes;Masculin;Médine;1
2018;35238;Rennes;Masculin;Alexis;11
2018;35238;Rennes;Masculin;Antonin;9
2018;35238;Rennes;Masculin;Andrew;3
2018;35238;Rennes;Masculin;Anis;3
2018;35238;Rennes;Masculin;Fayad;2
2018;35238;Rennes;Masculin;Gaston;3
2018;35238;Rennes;Masculin;Abalkine;1
2018;35238;Rennes;Masculin;Abdallah;1
2018;35238;Rennes;Masculin;Abdul;1
2018;35238;Rennes;Masculin;Ahmet-Fatih;1
2018;35238;Rennes;Masculin;Alaric;1
2018;35238;Rennes;Masculin;Angélo;1
2018;35238;Rennes;Masculin;Ilyès;3
2018;35238;Rennes;Masculin;Aras;1
2018;35238;Rennes;Masculin;Baisangur;1
2018;35238;Rennes;Masculin;Bakary;1
2018;35238;Rennes;Masculin;Bertin;1
2018;35238;Rennes;Masculin;Bobby;1
2018;35238;Rennes;Masculin;Boucoury;1
2018;35238;Rennes;Masculin;Chabir;1
2018;35238;Rennes;Féminin;Laurène;1
2018;35238;Rennes;Féminin;Laurine;1
2018;35238;Rennes;Féminin;Layahnna;1
2018;35238;Rennes;Féminin;Leyah;1
2018;35238;Rennes;Féminin;Maïa;4
2018;35238;Rennes;Féminin;Louve;1
2018;35238;Rennes;Féminin;Lucille;1
2018;35238;Rennes;Féminin;Mélina;2
2018;35238;Rennes;Féminin;Maëlla;1
2018;35238;Rennes;Féminin;Maysane;1
2018;35238;Rennes;Féminin;Mélya;1
2018;35238;Rennes;Féminin;Nélya;1
2018;35238;Rennes;Féminin;Nema-Mewen;1
2018;35238;Rennes;Féminin;Nesrine;1
2018;35238;Rennes;Féminin;Romaissa;1
2018;35238;Rennes;Féminin;Sofia;11
2018;35238;Rennes;Féminin;Saja;1
2018;35238;Rennes;Féminin;Saô;1
2018;35238;Rennes;Féminin;Selia;1
2018;35238;Rennes;Féminin;Seyana;1
2018;35238;Rennes;Féminin;Somerta-Valentina;1
2018;35238;Rennes;Féminin;Suzan;1
2018;35238;Rennes;Féminin;Syanah;1
2018;35238;Rennes;Féminin;Taymiyyah;1
2018;35238;Rennes;Féminin;Viviana;1
2018;35238;Rennes;Féminin;Fatou-Rachel;1
2018;35238;Rennes;Féminin;Joceline;1
2018;35238;Rennes;Féminin;Julina;1
2018;35238;Rennes;Féminin;Madeleine;9
2018;35238;Rennes;Féminin;Kaëlynn;1
2018;35238;Rennes;Féminin;Kahilie;1
2018;35238;Rennes;Féminin;Kassy;1
2018;35238;Rennes;Féminin;Maria;10
2018;35238;Rennes;Féminin;Khloé;1
2018;35238;Rennes;Féminin;Layali;1
2018;35238;Rennes;Féminin;Layana;1
2018;35238;Rennes;Féminin;Maëla;4
2018;35238;Rennes;Féminin;Lénaïs;1
2018;35238;Rennes;Féminin;Licia;1
2018;35238;Rennes;Féminin;Lou-Ann;1
2018;35238;Rennes;Féminin;Maëva;1
2018;35238;Rennes;Féminin;Maïllina;1
2018;35238;Rennes;Féminin;Naïa;3
2018;35238;Rennes;Féminin;Mamelampfall;1
2018;35238;Rennes;Féminin;Mariama-Ciré;1
2018;35238;Rennes;Féminin;Morwenna;1
2018;35238;Rennes;Féminin;Nelly;1
2018;35238;Rennes;Féminin;Rita;2
2018;35238;Rennes;Féminin;Ophélie;1
2018;35238;Rennes;Féminin;Ouneyssa;1
2018;35238;Rennes;Féminin;Pétronille-Sigvin;1
2018;35238;Rennes;Féminin;Rexhina;1
2018;35238;Rennes;Féminin;Sanya;1
2018;35238;Rennes;Féminin;Shéhrazad;1
2018;35238;Rennes;Féminin;Tasnime;2
2018;35238;Rennes;Féminin;Sojoud;1
2018;35238;Rennes;Féminin;Susie;1
2018;35238;Rennes;Féminin;Tasneem;1
2018;35238;Rennes;Féminin;Yassmine;1
2018;35238;Rennes;Féminin;Zahra;1
2018;35238;Rennes;Féminin;Zoey;1
2018;35238;Rennes;Masculin;Charles;3
2018;35238;Rennes;Masculin;Céleste;3
2018;35238;Rennes;Masculin;Eliaz;4
2018;35238;Rennes;Masculin;Hakim;2
2018;35238;Rennes;Masculin;Adrian;1
2018;35238;Rennes;Masculin;Alhadjimamadou;1
2018;35238;Rennes;Masculin;Amael;1
2018;35238;Rennes;Masculin;Ibrahim;8
2018;35238;Rennes;Masculin;Arlo;1
2018;35238;Rennes;Masculin;Jawad;2
2018;35238;Rennes;Masculin;Boran;1
2018;35238;Rennes;Masculin;Calvin;1
2018;35238;Rennes;Masculin;Chafiyi;1
2018;35238;Rennes;Masculin;Karim;2
2018;35238;Rennes;Masculin;Djilian;1
2018;35238;Rennes;Masculin;Eben-Ezer;1
2018;35238;Rennes;Masculin;Kyle;3
2018;35238;Rennes;Masculin;Elvine;1
2018;35238;Rennes;Masculin;Louen;2
2018;35238;Rennes;Masculin;Giovani;1
2018;35238;Rennes;Masculin;Lysandre;2
2018;35238;Rennes;Masculin;Mael;3
2018;35238;Rennes;Masculin;Loës;1
2018;35238;Rennes;Masculin;Luke;1
2018;35238;Rennes;Masculin;Luqman;1
2018;35238;Rennes;Masculin;Manaël;1
2018;35238;Rennes;Masculin;Milhane;1
2018;35238;Rennes;Masculin;Raïley;2
2018;35238;Rennes;Masculin;Omar;1
2018;35238;Rennes;Masculin;Orels;1
2018;35238;Rennes;Masculin;Othman;1
2018;35238;Rennes;Masculin;Ronay;1
2018;35238;Rennes;Masculin;Taha;2
2018;35238;Rennes;Masculin;Saül;1
2018;35238;Rennes;Masculin;Shams-Salam;1
2018;35238;Rennes;Masculin;Timeo;1
2018;35238;Rennes;Masculin;Younes;5
2018;35238;Rennes;Masculin;Ylïam;1
2018;35238;Rennes;Féminin;Cataleya;8
2018;35238;Rennes;Féminin;Emilie;2
2018;35238;Rennes;Féminin;Hanaé;3
2018;35238;Rennes;Féminin;Azenor;1
2018;35238;Rennes;Féminin;Bèsma;1
2018;35238;Rennes;Féminin;Eilin;1
2018;35238;Rennes;Féminin;Élèna;1
2018;35238;Rennes;Féminin;Anelise;1
2018;35238;Rennes;Féminin;Angel;1
2018;35238;Rennes;Féminin;Arya;1
2018;35238;Rennes;Féminin;Arzhela;1
2018;35238;Rennes;Féminin;Assma;1
2018;35238;Rennes;Féminin;Bella;1
2018;35238;Rennes;Féminin;Blue;1
2018;35238;Rennes;Féminin;Caly;1
2018;35238;Rennes;Féminin;Chahd;1
2018;35238;Rennes;Féminin;Dayanna;1
2018;35238;Rennes;Féminin;Deya;1
2018;35238;Rennes;Féminin;Elana;1
2018;35238;Rennes;Féminin;Eliotte;1
2018;35238;Rennes;Féminin;Flora;1
2018;35238;Rennes;Féminin;Lilwenn;5
2018;35238;Rennes;Féminin;Georgia-Line;1
2018;35238;Rennes;Féminin;Louann;2
2018;35238;Rennes;Féminin;Hidaya;1
2018;35238;Rennes;Féminin;Imène;1
2018;35238;Rennes;Féminin;Ioana;1
2018;35238;Rennes;Féminin;Irlande;1
2018;35238;Rennes;Féminin;Jhachel;1
2018;35238;Rennes;Féminin;Judarone;1
2018;35238;Rennes;Féminin;Keana;1
2018;35238;Rennes;Féminin;Manel;4
2018;35238;Rennes;Féminin;Khaïla;1
2018;35238;Rennes;Féminin;Klervy;1
2018;35238;Rennes;Féminin;Krysten;1
2018;35238;Rennes;Féminin;Kyara;1
2018;35238;Rennes;Féminin;Marion;3
2018;35238;Rennes;Masculin;Mustafa;1
2018;35238;Rennes;Masculin;Nadjy;1
2018;35238;Rennes;Masculin;Nehlan;1
2018;35238;Rennes;Masculin;Solann;2
2018;35238;Rennes;Masculin;Peyo;1
2018;35238;Rennes;Masculin;Quassim;1
2018;35238;Rennes;Masculin;Rahim;1
2018;35238;Rennes;Masculin;Saïd;1
2018;35238;Rennes;Masculin;Shems-Dîne;1
2018;35238;Rennes;Masculin;Yohann;3
2018;35238;Rennes;Masculin;Ylian-Eden;1
2018;35238;Rennes;Masculin;Yoan;1
2018;35238;Rennes;Masculin;Ysaak;1
2018;35238;Rennes;Masculin;Yuma;1
2018;35238;Rennes;Masculin;Élie;2
2018;35238;Rennes;Masculin;Zakharia;1
2018;35238;Rennes;Masculin;Zayron;1
2018;35238;Rennes;Féminin;Albane;4
2018;35238;Rennes;Féminin;April;3
2018;35238;Rennes;Féminin;Awena;2
2018;35238;Rennes;Féminin;Claudia;2
2018;35238;Rennes;Féminin;Elif;2
2018;35238;Rennes;Féminin;Esma;4
2018;35238;Rennes;Féminin;Esmée;2
2018;35238;Rennes;Féminin;Aëna;1
2018;35238;Rennes;Féminin;Aisha;1
2018;35238;Rennes;Féminin;Alsosa;1
2018;35238;Rennes;Féminin;Alyann;1
2018;35238;Rennes;Masculin;Chams;1
2018;35238;Rennes;Masculin;Justin;2
2018;35238;Rennes;Masculin;Clovis;1
2018;35238;Rennes;Masculin;Eugène;1
2018;35238;Rennes;Masculin;Lilian;4
2018;35238;Rennes;Masculin;Lino;7
2018;35238;Rennes;Masculin;Fayzal;1
2018;35238;Rennes;Masculin;Luis;7
2018;35238;Rennes;Masculin;Hanad;1
2018;35238;Rennes;Masculin;Léon;21
2018;35238;Rennes;Masculin;Hissein;1
2018;35238;Rennes;Masculin;Ilyann;1
2018;35238;Rennes;Masculin;Mano;2
2018;35238;Rennes;Masculin;Ismaïl;1
2018;35238;Rennes;Masculin;Ivann;1
2018;35238;Rennes;Masculin;Marceau;26
2018;35238;Rennes;Masculin;Jaouen;1
2018;35238;Rennes;Masculin;Kewenn;1
2018;35238;Rennes;Masculin;Kiyhan;1
2018;35238;Rennes;Masculin;Maïlo;1
2018;35238;Rennes;Masculin;Octave;3
2018;35238;Rennes;Masculin;Mehran;1
2018;35238;Rennes;Masculin;Michaël;1
2018;35238;Rennes;Masculin;Corentin;5
2018;35238;Rennes;Masculin;Eden;15
2018;35238;Rennes;Masculin;Eli;2
2018;35238;Rennes;Masculin;Gauvain;2
2018;35238;Rennes;Masculin;Haroun;3
2018;35238;Rennes;Masculin;Aëlig;1
2018;35238;Rennes;Masculin;Amin;1
2018;35238;Rennes;Masculin;Archimède;1
2018;35238;Rennes;Masculin;Iwen;2
2018;35238;Rennes;Masculin;Azedine;1
2018;35238;Rennes;Masculin;Beni;1
2018;35238;Rennes;Féminin;Maëline;4
2018;35238;Rennes;Féminin;Meï;2
2018;35238;Rennes;Féminin;Mona;4
2018;35238;Rennes;Féminin;Manassa;1
2018;35238;Rennes;Féminin;Marie-Jeanne;1
2018;35238;Rennes;Féminin;Marina;1
2018;35238;Rennes;Féminin;Ninon;6
2018;35238;Rennes;Féminin;Mëwenn;1
2018;35238;Rennes;Féminin;Philippine;3
2018;35238;Rennes;Féminin;Nayana;1
2018;35238;Rennes;Féminin;Nell;1
2018;35238;Rennes;Féminin;Romy;13
2018;35238;Rennes;Féminin;Nussayba;1
2018;35238;Rennes;Féminin;Pola;1
2018;35238;Rennes;Féminin;Rebecca;1
2018;35238;Rennes;Féminin;Régina;1
2018;35238;Rennes;Féminin;Rym;1
2018;35238;Rennes;Féminin;Syana;4
2018;35238;Rennes;Féminin;Shaïma;1
2018;35238;Rennes;Féminin;Shewanne;1
2018;35238;Rennes;Féminin;Sofiya;1
2018;35238;Rennes;Féminin;Tynéa;1
2018;35238;Rennes;Féminin;Zalihata;1
2018;35238;Rennes;Féminin;Kaëlys;1
2018;35238;Rennes;Féminin;Kassyopée;1
2018;35238;Rennes;Féminin;Layna;1
2018;35238;Rennes;Féminin;Leyhina;1
2018;35238;Rennes;Féminin;Loëza;1
2018;35238;Rennes;Féminin;Mïa;2
2018;35238;Rennes;Féminin;Maïssy;1
2018;35238;Rennes;Féminin;Mariama-Nancy;1
2018;35238;Rennes;Féminin;Marie-Angela;1
2018;35238;Rennes;Féminin;Marya;1
2018;35238;Rennes;Féminin;Matilda;1
2018;35238;Rennes;Féminin;Matilde;1
2018;35238;Rennes;Féminin;Mattia;1
2018;35238;Rennes;Féminin;Maylie;1
2018;35238;Rennes;Féminin;Mekka;1
2018;35238;Rennes;Féminin;Minha;1
2018;35238;Rennes;Féminin;Mioty;1
2018;35238;Rennes;Féminin;Naé;1
2018;35238;Rennes;Féminin;Noane;1
2018;35238;Rennes;Féminin;Noora-Tissiana;1
2018;35238;Rennes;Féminin;Rahimna;1
2018;35238;Rennes;Féminin;Selma;6
2018;35238;Rennes;Féminin;Ranya;1
2018;35238;Rennes;Féminin;Sahra;1
2018;35238;Rennes;Féminin;Saniya;1
2018;35238;Rennes;Féminin;Tasnîm;1
2018;35238;Rennes;Féminin;Ysée;5
2018;35238;Rennes;Masculin;Roman;4
2018;35238;Rennes;Masculin;Osman;1
2018;35238;Rennes;Masculin;Selim;1
2018;35238;Rennes;Masculin;Tadeusz;1
2018;35238;Rennes;Masculin;Taym;1
2018;35238;Rennes;Masculin;Wassim;5
2018;35238;Rennes;Masculin;Youënn;1
2018;35238;Rennes;Féminin;Aminata;5
2018;35238;Rennes;Féminin;Daniella;2
2018;35238;Rennes;Féminin;Elya;4
2018;35238;Rennes;Masculin;Elyas;1
2018;35238;Rennes;Masculin;Loris;2
2018;35238;Rennes;Masculin;Louka;8
2018;35238;Rennes;Masculin;Giovanny;1
2018;35238;Rennes;Masculin;Goulven;1
2018;35238;Rennes;Masculin;Khaïm;1
2018;35238;Rennes;Masculin;Mardochée;1
2018;35238;Rennes;Féminin;Ankifina;1
2018;35238;Rennes;Féminin;Lina;18
2018;35238;Rennes;Féminin;Imane;1
2018;35238;Rennes;Masculin;Adam;21
2018;35238;Rennes;Masculin;Erwan;3
2018;35238;Rennes;Masculin;Adriel;1
2018;35238;Rennes;Masculin;Alexys;1
2018;35238;Rennes;Féminin;Manon;32
2018;35238;Rennes;Féminin;Keyla;1
2018;35238;Rennes;Féminin;Laure;1
2018;35238;Rennes;Féminin;Letitia;1
2018;35238;Rennes;Féminin;Maëlys;17
2018;35238;Rennes;Féminin;Lïahna;1
2018;35238;Rennes;Féminin;Meryem;2
2018;35238;Rennes;Féminin;Mélissa;4
2018;35238;Rennes;Féminin;Ma-Aïssata;1
2018;35238;Rennes;Féminin;Maïalène;1
2018;35238;Rennes;Féminin;Mailan;1
2018;35238;Rennes;Féminin;Maira;1
2018;35238;Rennes;Féminin;Manaia;1
2018;35238;Rennes;Féminin;Mara;1
2018;35238;Rennes;Féminin;Maravilha;1
2018;35238;Rennes;Féminin;Nina;20
2018;35238;Rennes;Féminin;Maryem;1
2018;35238;Rennes;Féminin;May-Lann;1
2018;35238;Rennes;Féminin;Mellina;1
2018;35238;Rennes;Féminin;Menoue;1
2018;35238;Rennes;Féminin;Naelle;1
2018;35238;Rennes;Féminin;Réna;1
2018;35238;Rennes;Féminin;Swann;2
2018;35238;Rennes;Féminin;Youna;6
2018;35238;Rennes;Féminin;Yasmina;1
2018;35238;Rennes;Masculin;Dastan;1
2018;35238;Rennes;Masculin;Elidjah;1
2018;35238;Rennes;Masculin;Élijah;1
2018;35238;Rennes;Masculin;Éloi;1
2018;35238;Rennes;Masculin;Fulié;1
2018;35238;Rennes;Masculin;Hans-Isaac;1
2018;35238;Rennes;Masculin;Léandro;2
2018;35238;Rennes;Masculin;Hélie;1
2018;35238;Rennes;Masculin;Ismail;1
2018;35238;Rennes;Masculin;Isskely-Temir;1
2018;35238;Rennes;Masculin;Izaouen;1
2018;35238;Rennes;Masculin;Maxence;17
2018;35238;Rennes;Masculin;Kayl-Rousselane;1
2018;35238;Rennes;Masculin;Kayoum;1
2018;35238;Rennes;Masculin;Keylian;1
